time,q1_l,q1_r,q2_l,q2_r,ZMPx,ZMPy,CoMx,CoMy,CoMz
2.64,-0.22916986040702936,-0.22916986040702936,0.49820471317409826,0.49820471317409826,-7.590338906473724e-16,1.18,-7.590341750557425e-16,1.1799999996106023,0.21711448908171002
2.66,-0.2304324283098356,-0.2304324283098356,0.5009597059554711,0.5009597059554711,-7.590338906473724e-16,1.18,-7.590341402149904e-16,1.17999999965842,0.21695477663837812
2.68,-0.23168687089897005,-0.23168687089897005,0.5036971428502228,0.5036971428502228,-7.590338906473724e-16,1.18,-7.590341096276921e-16,1.1799999997003843,0.21679522833235787
2.7,-0.23293315921716481,-0.23293315921716481,0.5064169584238856,0.5064169584238856,-7.590338906473724e-16,1.18,-7.590340827765661e-16,1.1799999997372093,0.21663586468081333
2.72,-0.23417126405310593,-0.23417126405310593,0.5091190866527447,0.5091190866527447,-7.590338906473724e-16,1.18,-7.590340592069679e-16,1.1799999997695219,0.21647670620090836
2.74,-0.23540115593819022,-0.23540115593819022,0.5118034609171093,0.5118034609171093,-7.590338906473724e-16,1.18,-7.590340385193419e-16,1.1799999997978732,0.216317773409807
2.76,-0.23662280514320969,-0.23662280514320969,0.5144700139944313,0.5144700139944313,-7.590338906473724e-16,1.18,-7.590340203625797e-16,1.1799999998227475,0.21615908682467316
2.78,-0.23783618167498133,-0.23783618167498133,0.5171186780523135,0.5171186780523135,-7.590338906473724e-16,1.18,-7.590340044281726e-16,1.1799999998445696,0.21600066696267084
2.8,-0.23904125527291062,-0.23904125527291062,0.5197493846413773,0.5197493846413773,-7.590338906473724e-16,1.18,-7.590339904450675e-16,1.179999999863713,0.21584253434096398
2.82,-0.24023799540548707,-0.24023799540548707,0.5223620646879907,0.5223620646879907,-7.590338906473724e-16,1.18,-7.590339781751399e-16,1.179999999880505,0.21568470947671653
2.84,-0.24142637126671984,-0.24142637126671984,0.5249566484868715,0.5249566484868715,-7.590338906473724e-16,1.18,-7.590339674092116e-16,1.1799999998952342,0.21552721288709245
2.86,-0.24260635177249365,-0.24260635177249365,0.5275330656935252,0.5275330656935252,-7.590338906473724e-16,1.18,-7.590339579635476e-16,1.1799999999081527,0.21537006508925577
2.88,-0.24377790555686682,-0.24377790555686682,0.5300912453165613,0.5300912453165613,-7.590338906473724e-16,1.18,-7.590339496767742e-16,1.1799999999194828,0.21521328660037037
2.9,-0.2449410009682913,-0.2449410009682913,0.532631115709849,0.532631115709849,-7.590338906473724e-16,1.18,-7.590339424071696e-16,1.1799999999294188,0.21505689793760024
2.92,-0.24609560606575678,-0.24609560606575678,0.5351526045645133,0.5351526045645133,-7.590338906473724e-16,1.18,-7.590339360302804e-16,1.1799999999381319,0.2149009196181093
2.94,-0.24724168861486606,-0.24724168861486606,0.5376556389007899,0.5376556389007899,-7.590338906473724e-16,1.18,-7.590339304368259e-16,1.1799999999457724,0.21474537215906164
2.96,-0.24837921608382998,-0.24837921608382998,0.5401401450597106,0.5401401450597106,-7.590338906473724e-16,1.18,-7.590339255308561e-16,1.179999999952472,0.21459027607762107
2.98,-0.24950815563938564,-0.24950815563938564,0.5426060486946299,0.5426060486946299,-7.590338906473724e-16,1.18,-7.590339212281312e-16,1.1799999999583457,0.21443565189095165
3.0,-0.25062847414263195,-0.25062847414263195,0.5450532747625806,0.5450532747625806,-7.590338906473724e-16,1.18,-7.590339174546993e-16,1.1799999999634954,0.2142815201162173
3.02,-0.25174013814478385,-0.25174013814478385,0.5474817475154565,0.5474817475154565,-7.590338906473724e-16,1.18,-7.590339141456432e-16,1.1799999999680097,0.21412790127058198
3.04,-0.2528431138828431,-0.2528431138828431,0.5498913904910254,0.5498913904910254,-7.590338906473724e-16,1.18,-7.590339112439821e-16,1.1799999999719673,0.21397481587120967
3.06,-0.2539373672751836,-0.2539373672751836,0.5522821265037606,0.5522821265037606,-7.590338906473724e-16,1.18,-7.59033908699704e-16,1.1799999999754363,0.21382228443526433
3.08,-0.25502286391704443,-0.25502286391704443,0.5546538776354809,0.5546538776354809,-7.590338906473724e-16,1.18,-7.59033906468917e-16,1.179999999978477,0.2136703274799099
3.1,-0.2560995690759355,-0.2560995690759355,0.5570065652258085,0.5570065652258085,-7.590338906473724e-16,1.18,-7.590339045131027e-16,1.1799999999811424,0.21351896552231037
